"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"RLR","Lumps_pieces_in_sputum",100,0,0,3,0,0,0,0,0,0
"RLR","More_down",100,0,0,3,0,0,0,0,0,0
"RLR","More_irritable",100,0,0,3,0,0,0,0,0,0
"RLR","More_sensitive_to_different_smells",100,0,0,3,0,0,0,0,0,0
"RLR","Mucus_cough",100,0,0,3,0,0,0,0,0,0
"RLR","Nail_changes",100,0,0,3,0,0,0,0,0,0
"RLR","Need_to_clear_throat",100,0,0,3,0,0,0,0,0,0
"RLR","Night_sweats",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_comes_and_goes",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_in_neck",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_in_shoulder_blade",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_in_shoulders",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_in_throat",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_in_whole_body",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_persists_worsens_changing_body_position",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_radiated_between_shoulder_blades_to_chest",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_reduces_improves_when_changing_body_position",100,0,0,3,0,0,0,0,0,0
"RLR","Pain_that_shifts_location",100,0,0,3,0,0,0,0,0,0
"RLR","Panic_sensation",100,0,0,3,0,0,0,0,0,0
"RLR","Persistent_fatigue",100,0,0,3,0,0,0,0,0,0
"RLR","Persisting_pain",100,0,0,3,0,0,0,0,0,0
"RLR","Poorer_condition_lower_fitness",100,0,0,3,0,0,0,0,0,0
"RLR","Pressure_sensation",100,0,0,3,0,0,0,0,0,0
"RLR","Rougher_voice",100,0,0,3,0,0,0,0,0,0
"RLR","Slight_cough",100,0,0,3,0,0,0,0,0,0
"RLR","Sores_in_chest",100,0,0,3,0,0,0,0,0,0
"RLR","Stabbing_sensation_from_taking_deep_breaths",100,0,0,3,0,0,0,0,0,0
"RLR","Sweating_all_the_time",100,0,0,3,0,0,0,0,0,0
"RLR","Swollen_tender_joints",100,0,0,3,0,0,0,0,0,0
"RLR","Thick_mucus",100,0,0,3,0,0,0,0,0,0
"RLR","Thickness_in_throat",100,0,0,3,0,0,0,0,0,0
"RLR","Thickness_in_throat.1",100,0,0,3,0,0,0,0,0,0
"RLR","Thin_mucus",100,0,0,3,0,0,0,0,0,0
"RLR","Trouble_swallowing",100,0,0,3,0,0,0,0,0,0
"RLR","Uneasiness_hard_to_describe",100,0,0,3,0,0,0,0,0,0
"RLR","Unlike_other_coughs",100,0,0,3,0,0,0,0,0,0
"RLR","Voice_changes_difficult_to_describe",100,0,0,3,0,0,0,0,0,0
"RLR","Weaker_voice",100,0,0,3,0,0,0,0,0,0
"RLR","Wheezing",100,0,0,3,0,0,0,0,0,0
"RLR","Wheezing_cough",100,0,0,3,0,0,0,0,0,0
"RLR","White_yellow_or_green_phlegm_expectorated",100,0,0,3,0,0,0,0,0,0
"XGB","Fever",100,90,0.9,5,0.76,0.0846097171204382,0.0515096779881504,0.081985820152353,1,0.608791516402645
"XGB","Irritating_cough",100,84,0.84,5,0.7,0.0810102901514553,0.0553171960710765,0.071746989612855,0.957458468229373,0.653792471523512
"XGB","Breathing_sound_whistling",100,84,0.84,5,0.69,0.0790265959810165,0.0537969418367959,0.084128398363891,0.934013239502097,0.635824627095944
"XGB","Less_will_to_do_things",100,80,0.8,6,0.65,0.0682692062083389,0.0524525034754634,0.0680558271966182,0.806871935420381,0.6199347458023
"XGB","Pain_in_chest",100,61,0.61,9,0.54,0.0564950906228527,0.0623869043546397,0.052007630545455,0.667713975954257,0.737349166004594
"XGB","Hard_to_get_air",100,57,0.57,10.5,0.47,0.0437980182014163,0.0460783673876074,0.0415219866303338,0.517647614151359,0.544599000632715
