"model","resample","variables","n_variables"
"XGB","Fold04.Rep06","Age, Current_daily_smoker, Antibiotics_last_2_y, Living_alone, Pain_comes_and_goes, Weight_reduction_last_2_y, Irritating_cough, Sex, University_education, Gasp_for_air, Pneumonia, Loss_of_appetite, Early_satiety, Thickness_in_throat, Weight_increase_last_2_y, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Became_weaker, Less_energy_to_do_things, Mucus_cough, Clear_throat_more_often, Asthma, Less_Smoking, Felt_out_of_sorts, Increased_amount_of_phlegm_expectorates, Feeling_chilly, Persisting_pain, Did_not_feel_well_rested, Feeling_pressure, Less_will_to_do_things, Hoarse_voice, Wheezing, Rougher_voice, Legs_do_not_support, More_irritable, Persistent_fatigue, No_comorbidities, Pleural_fluid, Poorer_condition_lower_fitness, Labored_breathing, Thick_consistency, Breathing_sound_rattled_wheezed, Feeling_that_something_is_wrong, Hard_to_get_air, Dryer_skin, Heart_disease, Breathing_sound_bubbled_gurgled, Fever",48
"XGB","Fold04.Rep07","Age, Weight_reduction_last_2_y, Irritating_cough, Current_daily_smoker, Loss_of_appetite, Antibiotics_last_2_y, Living_alone, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Wheezing, Sex, Early_satiety, Hoarse_voice, Persisting_pain, Poorer_condition_lower_fitness, COPD, Heart_disease, No_comorbidities, Increased_need_for_sleep, Mucus_cough, Dryer_skin, Back_pain, Weight_increase_last_2_y, Pressure_sensation, Asthma, Hard_to_breathe_deeply, Feeling_chilly, Gasp_for_air, University_education, Calf_cramp, Less_will_to_do_things, Did_not_feel_well_rested, Need_to_clear_throat, Dry_cough, Pneumonia, Breathing_sound_rattled_wheezed, More_down, Nail_changes, Pain_radiated_between_shoulder_blades_to_chest, Breathing_sound_bubbled_gurgled, Lost_sense_of_smell",41
"XGB","Fold04.Rep08","Age, Living_alone, Loss_of_appetite, Antibiotics_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Current_daily_smoker, Back_pain, Weight_reduction_last_2_y, Sex, Irritating_cough, COPD, Labored_breathing, Increased_need_for_sleep, Pain_comes_and_goes, Pneumonia, Heart_disease, Increased_amount_of_phlegm_expectorates, Early_satiety, Persisting_pain, Weight_increase_last_2_y, Wheezing, Less_Smoking, Thickness_in_throat, Asthma, Feeling_pressure, Hard_to_get_air, Less_energy_to_do_things, Became_weaker, Feeling_chilly, Uneasiness_hard_to_describe, Need_to_clear_throat, Nail_changes, Cold_flu_pneumonia_last_2_y, More_irritable, Gasp_for_air, Angina_pectoris, Rougher_voice, Pressure_sensation, White_yellow_or_green_phlegm_expectorated, Feeling_that_something_is_wrong, Fever",41
"XGB","Fold04.Rep09","Age, Current_daily_smoker, Irritating_cough, Antibiotics_last_2_y, Loss_of_appetite, Sex, Early_satiety, Back_pain, Thickness_in_throat, Weight_increase_last_2_y, Weight_reduction_last_2_y, Persisting_pain, Living_alone, Pressure_sensation, Pain_comes_and_goes, Hoarse_voice, Hard_to_get_air, Gasp_for_air, Asthma, Feeling_pressure, Pneumonia, Heart_disease, No_comorbidities, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Less_energy_to_do_things, Breathing_sound_rattled_wheezed, Pain_in_chest, Fever, Coughing_fits, Persistent_fatigue, White_yellow_or_green_phlegm_expectorated, COPD, Increased_need_for_sleep, Lost_sense_of_smell, Nail_changes, Less_Smoking, University_education, Felt_worn_out",38
"XGB","Fold04.Rep10","Age, Current_daily_smoker, Living_alone, Antibiotics_last_2_y, Sex, Thickness_in_throat, Irritating_cough, Pneumonia, Weight_reduction_last_2_y, Early_satiety, Loss_of_appetite, Pain_comes_and_goes, Asthma, No_comorbidities, Less_energy_to_do_things, Increased_need_for_sleep, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Back_pain, Feeling_pressure, Gasp_for_air, Hoarse_voice, COPD, Wheezing, Breathing_sound_rattled_wheezed, Weight_increase_last_2_y, Lost_sense_of_smell, Hard_to_get_air, More_irritable, University_education, Food_drinks_tasted_different, Became_weaker, Rougher_voice, Heart_disease, Poorer_condition_lower_fitness, Labored_breathing, Feeling_of_uneasiness_difficult_to_describe, Weaker_voice, White_yellow_or_green_phlegm_expectorated, Born_in_sweden, Pressure_sensation, Feeling_chilly",41
"XGB","Fold05.Rep01","Age, Weight_reduction_last_2_y, Antibiotics_last_2_y, Loss_of_appetite, Living_alone, Weight_increase_last_2_y, Current_daily_smoker, Irritating_cough, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Sex, Less_energy_to_do_things, COPD, No_comorbidities, Gasp_for_air, Rougher_voice, Early_satiety, Pain_comes_and_goes, Pneumonia, Hard_to_get_air, Asthma, Heart_disease, Feeling_chilly, Cold_flu_pneumonia_last_2_y, Poorer_condition_lower_fitness, University_education, Legs_do_not_support, Wheezing, More_down, Feeling_pressure, Breathing_sound_bubbled_gurgled, Mucus_cough, Back_pain, Hard_to_catch_breath, Less_Smoking, Breathing_sound_rattled_wheezed, Swollen_tender_joints, Hoarse_voice",38
"XGB","Fold05.Rep02","Age, Living_alone, Back_pain, Weight_reduction_last_2_y, Antibiotics_last_2_y, Loss_of_appetite, Weight_increase_last_2_y, Increased_need_for_sleep, Thickness_in_throat, Current_daily_smoker, Pneumonia, Sex, Irritating_cough, Hard_to_catch_breath, Cold_flu_pneumonia_last_2_y, Early_satiety, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Legs_do_not_support, Persisting_pain, Hoarse_voice, More_irritable, Hard_to_get_air, Breathing_sound_rattled_wheezed, COPD, Pain_comes_and_goes, Need_to_clear_throat, Less_Smoking, No_comorbidities, Felt_out_of_sorts, Increased_amount_of_phlegm_expectorates, Feeling_pressure, University_education, Less_will_to_do_things, More_down, Pleural_fluid, Calf_cramp, Dry_cough, Did_not_feel_well_rested, Voice_changes_difficult_to_describe, Mucus_cough, Swollen_tender_joints, Poorer_condition_lower_fitness, Felt_worn_out, Born_in_sweden, Less_energy_to_do_things, Breathing_sound_bubbled_gurgled, Heartburn",47
"XGB","Fold05.Rep03","Age, Antibiotics_last_2_y, Living_alone, Back_pain, Current_daily_smoker, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Irritating_cough, Hard_to_get_air, Weight_reduction_last_2_y, Loss_of_appetite, Legs_do_not_support, No_comorbidities, Feeling_pressure, Thickness_in_throat, Sex, Persisting_pain, Early_satiety, Pneumonia, Less_Smoking, Became_weaker, Hard_to_catch_breath, Pleural_fluid, Uneasiness_hard_to_describe, Pain_comes_and_goes, Asthma, Increased_need_for_sleep, Felt_worn_out, Calf_cramp, Need_to_clear_throat, Did_not_feel_well_rested, Dry_cough, Cold_flu_pneumonia_last_2_y, Increased_amount_of_phlegm_expectorates, Feeling_chilly, COPD, Heart_disease, White_yellow_or_green_phlegm_expectorated, Breathing_sound_squeaked_as_if_through_a_pipe, Wheezing, Rougher_voice, Dryer_skin, Labored_breathing, Fever, Mucus_cough, Coughing_fits",45
"XGB","Fold05.Rep04","Age, Antibiotics_last_2_y, Asthma, Loss_of_appetite, Pain_comes_and_goes, Living_alone, Sex, Thickness_in_throat, Irritating_cough, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Weight_reduction_last_2_y, Increased_need_for_sleep, Current_daily_smoker, Pneumonia, Back_pain, Early_satiety, Hoarse_voice, Gasp_for_air, Calf_cramp, COPD, Rougher_voice, Weight_increase_last_2_y, Hard_to_catch_breath, Felt_out_of_sorts, Labored_breathing, Wheezing, Heart_disease, No_comorbidities, Nail_changes, Felt_abnormally_unhealthily_tires, Legs_do_not_support, Dryer_mouth, Born_in_sweden, Cold_flu_pneumonia_last_2_y, Less_energy_to_do_things, Hard_to_get_air, Became_weaker, Breathing_sound_squeaked_as_if_through_a_pipe, Less_Smoking, Poorer_condition_lower_fitness, Changes_pitch_higher_lower, Persisting_pain, Less_will_to_do_things, Swollen_tender_joints, Slight_cough",45
"XGB","Fold05.Rep05","Age, Living_alone, Irritating_cough, Antibiotics_last_2_y, Current_daily_smoker, Weight_reduction_last_2_y, Hard_to_get_air, Pain_comes_and_goes, Born_in_sweden, Back_pain, Weight_increase_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Sex, Thickness_in_throat, Loss_of_appetite, Persisting_pain, Less_energy_to_do_things, No_comorbidities, Poorer_condition_lower_fitness, University_education, Feeling_chilly, Less_will_to_do_things, Rougher_voice, Calf_cramp, More_irritable, Early_satiety, Gasp_for_air, Feeling_pressure, Felt_worn_out, Became_weaker, Pneumonia, Asthma, Pressure_sensation, Dry_cough, Increased_amount_of_phlegm_expectorates, Persistent_fatigue, White_yellow_or_green_phlegm_expectorated, Hoarse_voice, Night_sweats, Heart_disease, Breathing_sound_rattled_wheezed, Dryer_mouth, Feeling_of_discomfort_uneasiness_hard_to_describe, Uneasiness_hard_to_describe, Pleural_fluid, Lost_sense_of_smell, Wheezing, Labored_breathing",48
"XGB","Fold05.Rep06","Age, Antibiotics_last_2_y, Living_alone, Sex, Current_daily_smoker, Back_pain, Thickness_in_throat, Early_satiety, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Asthma, Loss_of_appetite, Weight_reduction_last_2_y, Irritating_cough, Rougher_voice, Weight_increase_last_2_y, Mucus_cough, White_yellow_or_green_phlegm_expectorated, Feeling_pressure, Less_Smoking, Less_energy_to_do_things, COPD, Hard_to_get_air, Calf_cramp, Breathing_sound_rattled_wheezed, Pneumonia, Heartburn, Feeling_that_something_is_wrong, Uneasiness_hard_to_describe, Pain_comes_and_goes, Less_will_to_do_things, Gasp_for_air, Pleural_fluid, Became_weaker, Felt_out_of_sorts, Breathing_sound_bubbled_gurgled, Born_in_sweden, Thick_consistency, Increased_amount_of_phlegm_expectorates, Felt_abnormally_unhealthily_tires, Feeling_chilly, Poorer_condition_lower_fitness, Dry_cough",42
"XGB","Fold05.Rep07","Age, Antibiotics_last_2_y, Current_daily_smoker, Living_alone, Sex, Weight_increase_last_2_y, Gasp_for_air, Weight_reduction_last_2_y, Loss_of_appetite, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, Less_energy_to_do_things, Back_pain, Hard_to_get_air, Increased_need_for_sleep, Early_satiety, Irritating_cough, Hoarse_voice, Thickness_in_throat, Less_Smoking, Pneumonia, No_comorbidities, COPD, Persisting_pain, Angina_pectoris, Hard_to_breathe_deeply, Labored_breathing, Pleural_fluid, Felt_out_of_sorts, Coughing_fits, Swollen_tender_joints, Breathing_sound_rattled_wheezed, Clear_throat_more_often, Uneasiness_hard_to_describe, Asthma, Dryer_mouth, Feeling_pressure, Heart_disease, More_down, Cold_flu_pneumonia_last_2_y, Persistent_fatigue",41
"XGB","Fold05.Rep08","Age, Antibiotics_last_2_y, Current_daily_smoker, Living_alone, Back_pain, Weight_reduction_last_2_y, Sex, Weight_increase_last_2_y, Loss_of_appetite, Irritating_cough, Asthma, COPD, Rougher_voice, Legs_do_not_support, Less_energy_to_do_things, Less_will_to_do_things, Feeling_chilly, Wheezing, Gasp_for_air, Cold_flu_pneumonia_last_2_y, Need_to_clear_throat, Early_satiety, Became_weaker, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, More_down, Persisting_pain, Pressure_sensation, Breathing_sound_rattled_wheezed, Breathing_sound_bubbled_gurgled, No_comorbidities, Dry_cough, Felt_worn_out, Did_not_feel_well_rested, Hard_to_get_air, Thick_consistency, Heartburn, Pneumonia, Feeling_pressure, Feeling_of_uneasiness_difficult_to_describe, Pain_in_chest, Slight_cough, Labored_breathing, Felt_out_of_sorts, Mucus_cough, Angina_pectoris",47
"XGB","Fold05.Rep09","Age, Sex, Current_daily_smoker, Antibiotics_last_2_y, Gasp_for_air, Living_alone, Weight_reduction_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Loss_of_appetite, Less_energy_to_do_things, Early_satiety, Weight_increase_last_2_y, Irritating_cough, Pain_comes_and_goes, Rougher_voice, Thickness_in_throat, Persisting_pain, Pneumonia, Hard_to_get_air, Poorer_condition_lower_fitness, Increased_need_for_sleep, Feeling_pressure, No_comorbidities, Asthma, Became_weaker, Legs_do_not_support, Clear_throat_more_often, Breathing_sound_rattled_wheezed, Born_in_sweden, Heartburn, Calf_cramp, Heart_disease, Discomfort_sensation, University_education, Nail_changes, Cold_flu_pneumonia_last_2_y, Swollen_tender_joints, More_down, Less_Smoking, Back_pain, More_irritable",41
"XGB","Fold05.Rep10","Age, Antibiotics_last_2_y, Living_alone, Loss_of_appetite, Sex, Current_daily_smoker, Weight_reduction_last_2_y, Back_pain, Pneumonia, Asthma, COPD, Increased_need_for_sleep, Weight_increase_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Labored_breathing, Dry_cough, Irritating_cough, Hard_to_get_air, Gasp_for_air, Early_satiety, More_irritable, Heart_disease, Nail_changes, Less_Smoking, Legs_do_not_support, Calf_cramp, No_comorbidities, Pressure_sensation, Cold_flu_pneumonia_last_2_y, Felt_worn_out, Wheezing, Uneasiness_hard_to_describe, Dryer_skin, Hard_to_catch_breath, Persistent_fatigue, Swollen_tender_joints, Feeling_pressure, Breathing_sound_rattled_wheezed, Thickness_in_throat, University_education, Voice_changes_difficult_to_describe, Lump_swelling_or_obstruction_sensation, Pain_comes_and_goes, Pain_in_chest",45
"XGB","Fold06.Rep01","Age, Irritating_cough, Living_alone, Hard_to_get_air, Current_daily_smoker, Antibiotics_last_2_y, Weight_reduction_last_2_y, Sex, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pneumonia, Back_pain, Loss_of_appetite, Less_energy_to_do_things, Weight_increase_last_2_y, Hoarse_voice, Gasp_for_air, Thickness_in_throat, Feeling_pressure, Breathing_sound_rattled_wheezed, Pain_comes_and_goes, Lump_swelling_or_obstruction_sensation, No_comorbidities, Cold_flu_pneumonia_last_2_y, Early_satiety, Mucus_cough, COPD, Less_will_to_do_things, Need_to_clear_throat, Swollen_tender_joints, Increased_need_for_sleep, Less_Smoking, Legs_do_not_support, Heart_disease, Rougher_voice, Feeling_chilly, Night_sweats, Asthma, Born_in_sweden, More_irritable, Nail_changes, Wheezing, More_down, Felt_out_of_sorts",43
"XGB","Fold06.Rep02","Age, Sex, Living_alone, Loss_of_appetite, Rougher_voice, Current_daily_smoker, Weight_reduction_last_2_y, Thickness_in_throat, Antibiotics_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, Weight_increase_last_2_y, Irritating_cough, Mucus_cough, Hard_to_get_air, Back_pain, Asthma, Lost_sense_of_smell, Gasp_for_air, Labored_breathing, University_education, Felt_abnormally_unhealthily_tires, Feeling_pressure, Pneumonia, COPD, Hard_to_catch_breath, Less_will_to_do_things, Swollen_tender_joints, Clear_throat_more_often, Hard_to_breathe_deeply, More_irritable, Less_Smoking, Breathing_sound_bubbled_gurgled, Cold_flu_pneumonia_last_2_y, Weaker_voice, Calf_cramp, Hoarse_voice, No_comorbidities, Increased_need_for_sleep, Became_weaker, Dryer_skin, Breathing_sound_rattled_wheezed, Born_in_sweden, Felt_worn_out, Uneasiness_hard_to_describe, Poorer_condition_lower_fitness",46
"XGB","Fold06.Rep03","Age, Loss_of_appetite, Antibiotics_last_2_y, Weight_increase_last_2_y, Pain_comes_and_goes, Back_pain, Living_alone, Weight_reduction_last_2_y, Irritating_cough, COPD, Thickness_in_throat, Sex, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pneumonia, Current_daily_smoker, Increased_need_for_sleep, Less_Smoking, Feeling_pressure, Gasp_for_air, Hard_to_catch_breath, Asthma, Rougher_voice, No_comorbidities, Need_to_clear_throat, Felt_out_of_sorts, Wheezing, Pleural_fluid, Felt_abnormally_unhealthily_tires, Breathing_sound_squeaked_as_if_through_a_pipe, More_down, Hard_to_get_air, Felt_worn_out, Early_satiety, Mucus_cough, Calf_cramp, Hoarse_voice, Lost_sense_of_smell, White_yellow_or_green_phlegm_expectorated, Legs_do_not_support, Discomfort_sensation, Heart_disease, Dry_cough",42
"XGB","Fold06.Rep04","Age, Living_alone, Current_daily_smoker, Irritating_cough, Antibiotics_last_2_y, Loss_of_appetite, Asthma, Thickness_in_throat, Weight_reduction_last_2_y, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pneumonia, Back_pain, Gasp_for_air, Feeling_pressure, COPD, Early_satiety, Sex, Pain_comes_and_goes, White_yellow_or_green_phlegm_expectorated, Increased_need_for_sleep, Hard_to_get_air, Became_weaker, Pleural_fluid, No_comorbidities, Rougher_voice, Mucus_cough, Increased_amount_of_phlegm_expectorates, Heart_disease, Feeling_chilly, Persisting_pain, Felt_abnormally_unhealthily_tires, Need_to_clear_throat, Clear_throat_more_often, Dryer_skin",34
"XGB","Fold06.Rep05","Age, Sex, Antibiotics_last_2_y, Current_daily_smoker, Irritating_cough, Loss_of_appetite, Thickness_in_throat, Weight_reduction_last_2_y, No_comorbidities, Less_energy_to_do_things, Living_alone, Gasp_for_air, Weight_increase_last_2_y, Back_pain, Pain_comes_and_goes, Hard_to_get_air, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pneumonia, Feeling_that_something_is_wrong, Breathing_sound_squeaked_as_if_through_a_pipe, Difficult_sensing_smells, Rougher_voice, Legs_do_not_support, Felt_out_of_sorts, Angina_pectoris, Became_weaker, Breathing_sound_rattled_wheezed, Night_sweats, Increased_need_for_sleep, More_down, Asthma, Heart_disease, Feeling_pressure, Lost_sense_of_smell",34
"XGB","Fold06.Rep06","Age, Current_daily_smoker, Loss_of_appetite, Antibiotics_last_2_y, Living_alone, Thickness_in_throat, Weight_reduction_last_2_y, Irritating_cough, Gasp_for_air, Weight_increase_last_2_y, Back_pain, Sex, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hard_to_get_air, Heart_disease, Less_energy_to_do_things, Swollen_tender_joints, Became_weaker, Breathing_sound_rattled_wheezed, Lost_sense_of_smell, Mucus_cough, Pain_comes_and_goes, Cold_flu_pneumonia_last_2_y, Legs_do_not_support, Weaker_voice, Persistent_fatigue, Early_satiety, Hoarse_voice, Feeling_pressure, Pain_radiated_between_shoulder_blades_to_chest, No_comorbidities, Less_Smoking, University_education, Persisting_pain, Felt_worn_out, Born_in_sweden",36
"XGB","Fold06.Rep07","Age, Irritating_cough, Antibiotics_last_2_y, Sex, Living_alone, Current_daily_smoker, Weight_reduction_last_2_y, Thickness_in_throat, Back_pain, Asthma, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_pressure, Persisting_pain, Weight_increase_last_2_y, Legs_do_not_support, Calf_cramp, No_comorbidities, Pain_comes_and_goes, Hard_to_get_air, Less_Smoking, Less_will_to_do_things, Became_weaker, COPD, Less_energy_to_do_things, Hoarse_voice, Clear_throat_more_often, Poorer_condition_lower_fitness, Early_satiety, Persistent_fatigue, Felt_worn_out, Felt_out_of_sorts, Loss_of_appetite, Lost_sense_of_smell, Gasp_for_air, Nail_changes, Breathing_sound_bubbled_gurgled, Did_not_feel_well_rested, Labored_breathing, Uneasiness_hard_to_describe, White_yellow_or_green_phlegm_expectorated, Need_to_clear_throat, Heart_disease",42
"XGB","Fold06.Rep08","Age, Irritating_cough, Antibiotics_last_2_y, Thickness_in_throat, Living_alone, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Current_daily_smoker, Sex, Less_energy_to_do_things, Back_pain, Persisting_pain, Rougher_voice, COPD, Asthma, Early_satiety, Loss_of_appetite, Cold_flu_pneumonia_last_2_y, Labored_breathing, No_comorbidities, Calf_cramp, Weight_reduction_last_2_y, Hard_to_get_air, Wheezing, Weight_increase_last_2_y, Born_in_sweden, Uneasiness_hard_to_describe, Pneumonia, Did_not_feel_well_rested, Increased_need_for_sleep, Legs_do_not_support, Feeling_pressure, Breathing_sound_rattled_wheezed, Dry_cough, Dryer_mouth, Hoarse_voice, Gasp_for_air, Need_to_clear_throat, Increased_amount_of_phlegm_expectorates, Breathing_sound_whistling, Felt_worn_out, Less_Smoking, Pleural_fluid, Lost_sense_of_smell, Pain_comes_and_goes, More_down, Breathing_sound_squeaked_as_if_through_a_pipe",46
